type,show_title,week,type2,year,url,url2,url3,url4
m,the_hatchet_wielding_hitchhiker,2023-01-22,tv,2023,https://www.rottentomatoes.com/m/the_hatchet_wielding_hitchhiker_2023,https://www.rottentomatoes.com/m/the_hatchet_wielding_hitchhiker,https://www.rottentomatoes.com/tv/the_hatchet_wielding_hitchhiker_2023,https://www.rottentomatoes.com/tv/the_hatchet_wielding_hitchhiker
m,the_healer,2023-05-21,tv,2023,https://www.rottentomatoes.com/m/the_healer_2023,https://www.rottentomatoes.com/m/the_healer,https://www.rottentomatoes.com/tv/the_healer_2023,https://www.rottentomatoes.com/tv/the_healer
m,the_heartbreak_agency,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/the_heartbreak_agency_2024,https://www.rottentomatoes.com/m/the_heartbreak_agency,https://www.rottentomatoes.com/tv/the_heartbreak_agency_2024,https://www.rottentomatoes.com/tv/the_heartbreak_agency
m,the_hill,2024-02-04,tv,2024,https://www.rottentomatoes.com/m/the_hill_2024,https://www.rottentomatoes.com/m/the_hill,https://www.rottentomatoes.com/tv/the_hill_2024,https://www.rottentomatoes.com/tv/the_hill
m,the_hunger_games,2023-03-19,tv,2023,https://www.rottentomatoes.com/m/the_hunger_games_2023,https://www.rottentomatoes.com/m/the_hunger_games,https://www.rottentomatoes.com/tv/the_hunger_games_2023,https://www.rottentomatoes.com/tv/the_hunger_games
m,the_hunger_games_catching_fire,2023-03-19,tv,2023,https://www.rottentomatoes.com/m/the_hunger_games_catching_fire_2023,https://www.rottentomatoes.com/m/the_hunger_games_catching_fire,https://www.rottentomatoes.com/tv/the_hunger_games_catching_fire_2023,https://www.rottentomatoes.com/tv/the_hunger_games_catching_fire
m,the_huntsman_winters_war,2021-07-11,tv,2021,https://www.rottentomatoes.com/m/the_huntsman_winters_war_2021,https://www.rottentomatoes.com/m/the_huntsman_winters_war,https://www.rottentomatoes.com/tv/the_huntsman_winters_war_2021,https://www.rottentomatoes.com/tv/the_huntsman_winters_war
m,the_hurricane_heist,2023-02-05,tv,2023,https://www.rottentomatoes.com/m/the_hurricane_heist_2023,https://www.rottentomatoes.com/m/the_hurricane_heist,https://www.rottentomatoes.com/tv/the_hurricane_heist_2023,https://www.rottentomatoes.com/tv/the_hurricane_heist
m,the_ice_road,2022-03-20,tv,2022,https://www.rottentomatoes.com/m/the_ice_road_2022,https://www.rottentomatoes.com/m/the_ice_road,https://www.rottentomatoes.com/tv/the_ice_road_2022,https://www.rottentomatoes.com/tv/the_ice_road
tv,the_imperfects,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/the_imperfects_2022,https://www.rottentomatoes.com/tv/the_imperfects,https://www.rottentomatoes.com/m/the_imperfects_2022,https://www.rottentomatoes.com/m/the_imperfects
m,the_in_between,2022-05-01,tv,2022,https://www.rottentomatoes.com/m/the_in_between_2022,https://www.rottentomatoes.com/m/the_in_between,https://www.rottentomatoes.com/tv/the_in_between_2022,https://www.rottentomatoes.com/tv/the_in_between
tv,the_indrani_mukerjea_story_buried_truth,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/the_indrani_mukerjea_story_buried_truth_2024,https://www.rottentomatoes.com/tv/the_indrani_mukerjea_story_buried_truth,https://www.rottentomatoes.com/m/the_indrani_mukerjea_story_buried_truth_2024,https://www.rottentomatoes.com/m/the_indrani_mukerjea_story_buried_truth
m,the_informer,2022-08-14,tv,2022,https://www.rottentomatoes.com/m/the_informer_2022,https://www.rottentomatoes.com/m/the_informer,https://www.rottentomatoes.com/tv/the_informer_2022,https://www.rottentomatoes.com/tv/the_informer
tv,the_interest_of_love,2023-02-12,m,2023,https://www.rottentomatoes.com/tv/the_interest_of_love_2023,https://www.rottentomatoes.com/tv/the_interest_of_love,https://www.rottentomatoes.com/m/the_interest_of_love_2023,https://www.rottentomatoes.com/m/the_interest_of_love
m,the_invisible_man,2022-09-18,tv,2022,https://www.rottentomatoes.com/m/the_invisible_man_2022,https://www.rottentomatoes.com/m/the_invisible_man,https://www.rottentomatoes.com/tv/the_invisible_man_2022,https://www.rottentomatoes.com/tv/the_invisible_man
m,the_invisible_thread,2022-03-13,tv,2022,https://www.rottentomatoes.com/m/the_invisible_thread_2022,https://www.rottentomatoes.com/m/the_invisible_thread,https://www.rottentomatoes.com/tv/the_invisible_thread_2022,https://www.rottentomatoes.com/tv/the_invisible_thread
m,the_invitation,2023-01-01,tv,2023,https://www.rottentomatoes.com/m/the_invitation_2023,https://www.rottentomatoes.com/m/the_invitation,https://www.rottentomatoes.com/tv/the_invitation_2023,https://www.rottentomatoes.com/tv/the_invitation
m,the_killer,2023-12-03,tv,2023,https://www.rottentomatoes.com/m/the_killer_2023,https://www.rottentomatoes.com/m/the_killer,https://www.rottentomatoes.com/tv/the_killer_2023,https://www.rottentomatoes.com/tv/the_killer
tv,the_kings_affection,2021-12-26,m,2021,https://www.rottentomatoes.com/tv/the_kings_affection_2021,https://www.rottentomatoes.com/tv/the_kings_affection,https://www.rottentomatoes.com/m/the_kings_affection_2021,https://www.rottentomatoes.com/m/the_kings_affection
m,the_kings_of_the_world,2023-01-15,tv,2023,https://www.rottentomatoes.com/m/the_kings_of_the_world_2023,https://www.rottentomatoes.com/m/the_kings_of_the_world,https://www.rottentomatoes.com/tv/the_kings_of_the_world_2023,https://www.rottentomatoes.com/tv/the_kings_of_the_world
m,the_kissing_booth,2021-08-15,tv,2021,https://www.rottentomatoes.com/m/the_kissing_booth_2021,https://www.rottentomatoes.com/m/the_kissing_booth,https://www.rottentomatoes.com/tv/the_kissing_booth_2021,https://www.rottentomatoes.com/tv/the_kissing_booth
m,the_kissing_booth_2,2021-08-15,tv,2021,https://www.rottentomatoes.com/m/the_kissing_booth_2_2021,https://www.rottentomatoes.com/m/the_kissing_booth_2,https://www.rottentomatoes.com/tv/the_kissing_booth_2_2021,https://www.rottentomatoes.com/tv/the_kissing_booth_2
m,the_kissing_booth_3,2021-08-29,tv,2021,https://www.rottentomatoes.com/m/the_kissing_booth_3_2021,https://www.rottentomatoes.com/m/the_kissing_booth_3,https://www.rottentomatoes.com/tv/the_kissing_booth_3_2021,https://www.rottentomatoes.com/tv/the_kissing_booth_3
m,the_kitchen,2024-01-28,tv,2024,https://www.rottentomatoes.com/m/the_kitchen_2024,https://www.rottentomatoes.com/m/the_kitchen,https://www.rottentomatoes.com/tv/the_kitchen_2024,https://www.rottentomatoes.com/tv/the_kitchen
m,the_lady_of_silence_the_mataviejitas_murders,2023-08-06,tv,2023,https://www.rottentomatoes.com/m/the_lady_of_silence_the_mataviejitas_murders_2023,https://www.rottentomatoes.com/m/the_lady_of_silence_the_mataviejitas_murders,https://www.rottentomatoes.com/tv/the_lady_of_silence_the_mataviejitas_murders_2023,https://www.rottentomatoes.com/tv/the_lady_of_silence_the_mataviejitas_murders
tv,the_last_hours_of_mario_biondo,2023-08-13,m,2023,https://www.rottentomatoes.com/tv/the_last_hours_of_mario_biondo_2023,https://www.rottentomatoes.com/tv/the_last_hours_of_mario_biondo,https://www.rottentomatoes.com/m/the_last_hours_of_mario_biondo_2023,https://www.rottentomatoes.com/m/the_last_hours_of_mario_biondo
m,the_last_kingdom_seven_kings_must_die,2023-04-30,tv,2023,https://www.rottentomatoes.com/m/the_last_kingdom_seven_kings_must_die_2023,https://www.rottentomatoes.com/m/the_last_kingdom_seven_kings_must_die,https://www.rottentomatoes.com/tv/the_last_kingdom_seven_kings_must_die_2023,https://www.rottentomatoes.com/tv/the_last_kingdom_seven_kings_must_die
m,the_last_letter_from_your_lover,2021-08-08,tv,2021,https://www.rottentomatoes.com/m/the_last_letter_from_your_lover_2021,https://www.rottentomatoes.com/m/the_last_letter_from_your_lover,https://www.rottentomatoes.com/tv/the_last_letter_from_your_lover_2021,https://www.rottentomatoes.com/tv/the_last_letter_from_your_lover
m,the_last_mercenary,2023-02-26,tv,2023,https://www.rottentomatoes.com/m/the_last_mercenary_2023,https://www.rottentomatoes.com/m/the_last_mercenary,https://www.rottentomatoes.com/tv/the_last_mercenary_2023,https://www.rottentomatoes.com/tv/the_last_mercenary
m,the_last_stand,2023-04-16,tv,2023,https://www.rottentomatoes.com/m/the_last_stand_2023,https://www.rottentomatoes.com/m/the_last_stand,https://www.rottentomatoes.com/tv/the_last_stand_2023,https://www.rottentomatoes.com/tv/the_last_stand
tv,the_law_according_to_lidia_poet,2023-03-05,m,2023,https://www.rottentomatoes.com/tv/the_law_according_to_lidia_poet_2023,https://www.rottentomatoes.com/tv/the_law_according_to_lidia_poet,https://www.rottentomatoes.com/m/the_law_according_to_lidia_poet_2023,https://www.rottentomatoes.com/m/the_law_according_to_lidia_poet
m,the_legend_of_tarzan,2024-01-28,tv,2024,https://www.rottentomatoes.com/m/the_legend_of_tarzan_2024,https://www.rottentomatoes.com/m/the_legend_of_tarzan,https://www.rottentomatoes.com/tv/the_legend_of_tarzan_2024,https://www.rottentomatoes.com/tv/the_legend_of_tarzan
tv,the_lincoln_lawyer,2023-08-27,m,2023,https://www.rottentomatoes.com/tv/the_lincoln_lawyer_2023,https://www.rottentomatoes.com/tv/the_lincoln_lawyer,https://www.rottentomatoes.com/m/the_lincoln_lawyer_2023,https://www.rottentomatoes.com/m/the_lincoln_lawyer
tv,the_longest_night,2022-07-24,m,2022,https://www.rottentomatoes.com/tv/the_longest_night_2022,https://www.rottentomatoes.com/tv/the_longest_night,https://www.rottentomatoes.com/m/the_longest_night_2022,https://www.rottentomatoes.com/m/the_longest_night
m,the_longest_yard,2022-01-09,tv,2022,https://www.rottentomatoes.com/m/the_longest_yard_2022,https://www.rottentomatoes.com/m/the_longest_yard,https://www.rottentomatoes.com/tv/the_longest_yard_2022,https://www.rottentomatoes.com/tv/the_longest_yard
m,the_losers,2021-08-08,tv,2021,https://www.rottentomatoes.com/m/the_losers_2021,https://www.rottentomatoes.com/m/the_losers,https://www.rottentomatoes.com/tv/the_losers_2021,https://www.rottentomatoes.com/tv/the_losers
m,the_lost_city,2023-10-15,tv,2023,https://www.rottentomatoes.com/m/the_lost_city_2023,https://www.rottentomatoes.com/m/the_lost_city,https://www.rottentomatoes.com/tv/the_lost_city_2023,https://www.rottentomatoes.com/tv/the_lost_city
m,the_lost_daughter,2022-01-09,tv,2022,https://www.rottentomatoes.com/m/the_lost_daughter_2022,https://www.rottentomatoes.com/m/the_lost_daughter,https://www.rottentomatoes.com/tv/the_lost_daughter_2022,https://www.rottentomatoes.com/tv/the_lost_daughter
m,the_lost_patient,2022-12-04,tv,2022,https://www.rottentomatoes.com/m/the_lost_patient_2022,https://www.rottentomatoes.com/m/the_lost_patient,https://www.rottentomatoes.com/tv/the_lost_patient_2022,https://www.rottentomatoes.com/tv/the_lost_patient
m,the_loud_house_movie,2021-09-05,tv,2021,https://www.rottentomatoes.com/m/the_loud_house_movie_2021,https://www.rottentomatoes.com/m/the_loud_house_movie,https://www.rottentomatoes.com/tv/the_loud_house_movie_2021,https://www.rottentomatoes.com/tv/the_loud_house_movie
m,the_lulu_club,2023-05-21,tv,2023,https://www.rottentomatoes.com/m/the_lulu_club_2023,https://www.rottentomatoes.com/m/the_lulu_club,https://www.rottentomatoes.com/tv/the_lulu_club_2023,https://www.rottentomatoes.com/tv/the_lulu_club
tv,the_lorenskog_disappearance,2022-09-18,m,2022,https://www.rottentomatoes.com/tv/the_lorenskog_disappearance_2022,https://www.rottentomatoes.com/tv/the_lorenskog_disappearance,https://www.rottentomatoes.com/m/the_lorenskog_disappearance_2022,https://www.rottentomatoes.com/m/the_lorenskog_disappearance
m,the_machine,2023-10-01,tv,2023,https://www.rottentomatoes.com/m/the_machine_2023,https://www.rottentomatoes.com/m/the_machine,https://www.rottentomatoes.com/tv/the_machine_2023,https://www.rottentomatoes.com/tv/the_machine
m,the_magicians_elephant,2023-04-02,tv,2023,https://www.rottentomatoes.com/m/the_magicians_elephant_2023,https://www.rottentomatoes.com/m/the_magicians_elephant,https://www.rottentomatoes.com/tv/the_magicians_elephant_2023,https://www.rottentomatoes.com/tv/the_magicians_elephant
m,the_man_from_toronto,2022-07-31,tv,2022,https://www.rottentomatoes.com/m/the_man_from_toronto_2022,https://www.rottentomatoes.com/m/the_man_from_toronto,https://www.rottentomatoes.com/tv/the_man_from_toronto_2022,https://www.rottentomatoes.com/tv/the_man_from_toronto
tv,the_manny,2024-01-21,m,2024,https://www.rottentomatoes.com/tv/the_manny_2024,https://www.rottentomatoes.com/tv/the_manny,https://www.rottentomatoes.com/m/the_manny_2024,https://www.rottentomatoes.com/m/the_manny
m,the_marine,2023-12-24,tv,2023,https://www.rottentomatoes.com/m/the_marine_2023,https://www.rottentomatoes.com/m/the_marine,https://www.rottentomatoes.com/tv/the_marine_2023,https://www.rottentomatoes.com/tv/the_marine
tv,the_marked_heart,2023-05-28,m,2023,https://www.rottentomatoes.com/tv/the_marked_heart_2023,https://www.rottentomatoes.com/tv/the_marked_heart,https://www.rottentomatoes.com/m/the_marked_heart_2023,https://www.rottentomatoes.com/m/the_marked_heart
m,the_marksman,2021-09-26,tv,2021,https://www.rottentomatoes.com/m/the_marksman_2021,https://www.rottentomatoes.com/m/the_marksman,https://www.rottentomatoes.com/tv/the_marksman_2021,https://www.rottentomatoes.com/tv/the_marksman
m,the_marriage_app,2022-12-18,tv,2022,https://www.rottentomatoes.com/m/the_marriage_app_2022,https://www.rottentomatoes.com/m/the_marriage_app,https://www.rottentomatoes.com/tv/the_marriage_app_2022,https://www.rottentomatoes.com/tv/the_marriage_app
m,the_medium,2022-02-06,tv,2022,https://www.rottentomatoes.com/m/the_medium_2022,https://www.rottentomatoes.com/m/the_medium,https://www.rottentomatoes.com/tv/the_medium_2022,https://www.rottentomatoes.com/tv/the_medium
tv,the_midnight_club,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/the_midnight_club_2022,https://www.rottentomatoes.com/tv/the_midnight_club,https://www.rottentomatoes.com/m/the_midnight_club_2022,https://www.rottentomatoes.com/m/the_midnight_club
tv,the_mire,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/the_mire_2024,https://www.rottentomatoes.com/tv/the_mire,https://www.rottentomatoes.com/m/the_mire_2024,https://www.rottentomatoes.com/m/the_mire
m,the_mist,2022-07-03,tv,2022,https://www.rottentomatoes.com/m/the_mist_2022,https://www.rottentomatoes.com/m/the_mist,https://www.rottentomatoes.com/tv/the_mist_2022,https://www.rottentomatoes.com/tv/the_mist
m,the_mitchells_vs_the_machines,2021-07-04,tv,2021,https://www.rottentomatoes.com/m/the_mitchells_vs_the_machines_2021,https://www.rottentomatoes.com/m/the_mitchells_vs_the_machines,https://www.rottentomatoes.com/tv/the_mitchells_vs_the_machines_2021,https://www.rottentomatoes.com/tv/the_mitchells_vs_the_machines
tv,the_mole,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/the_mole_2022,https://www.rottentomatoes.com/tv/the_mole,https://www.rottentomatoes.com/m/the_mole_2022,https://www.rottentomatoes.com/m/the_mole
m,the_monkey_king,2023-09-03,tv,2023,https://www.rottentomatoes.com/m/the_monkey_king_2023,https://www.rottentomatoes.com/m/the_monkey_king,https://www.rottentomatoes.com/tv/the_monkey_king_2023,https://www.rottentomatoes.com/tv/the_monkey_king
tv,the_most_hated_man_on_the_internet,2022-07-31,m,2022,https://www.rottentomatoes.com/tv/the_most_hated_man_on_the_internet_2022,https://www.rottentomatoes.com/tv/the_most_hated_man_on_the_internet,https://www.rottentomatoes.com/m/the_most_hated_man_on_the_internet_2022,https://www.rottentomatoes.com/m/the_most_hated_man_on_the_internet
m,the_mother,2023-06-18,tv,2023,https://www.rottentomatoes.com/m/the_mother_2023,https://www.rottentomatoes.com/m/the_mother,https://www.rottentomatoes.com/tv/the_mother_2023,https://www.rottentomatoes.com/tv/the_mother
m,the_mule,2023-06-25,tv,2023,https://www.rottentomatoes.com/m/the_mule_2023,https://www.rottentomatoes.com/m/the_mule,https://www.rottentomatoes.com/tv/the_mule_2023,https://www.rottentomatoes.com/tv/the_mule
m,the_mummy,2022-08-28,tv,2022,https://www.rottentomatoes.com/m/the_mummy_2022,https://www.rottentomatoes.com/m/the_mummy,https://www.rottentomatoes.com/tv/the_mummy_2022,https://www.rottentomatoes.com/tv/the_mummy
m,the_murderer,2023-08-06,tv,2023,https://www.rottentomatoes.com/m/the_murderer_2023,https://www.rottentomatoes.com/m/the_murderer,https://www.rottentomatoes.com/tv/the_murderer_2023,https://www.rottentomatoes.com/tv/the_murderer
m,the_mystery_of_marilyn_monroe_the_unheard_tapes,2022-05-08,tv,2022,https://www.rottentomatoes.com/m/the_mystery_of_marilyn_monroe_the_unheard_tapes_2022,https://www.rottentomatoes.com/m/the_mystery_of_marilyn_monroe_the_unheard_tapes,https://www.rottentomatoes.com/tv/the_mystery_of_marilyn_monroe_the_unheard_tapes_2022,https://www.rottentomatoes.com/tv/the_mystery_of_marilyn_monroe_the_unheard_tapes
m,the_next_365_days,2022-09-04,tv,2022,https://www.rottentomatoes.com/m/the_next_365_days_2022,https://www.rottentomatoes.com/m/the_next_365_days,https://www.rottentomatoes.com/tv/the_next_365_days_2022,https://www.rottentomatoes.com/tv/the_next_365_days
tv,the_night_agent,2023-05-28,m,2023,https://www.rottentomatoes.com/tv/the_night_agent_2023,https://www.rottentomatoes.com/tv/the_night_agent,https://www.rottentomatoes.com/m/the_night_agent_2023,https://www.rottentomatoes.com/m/the_night_agent
m,the_noel_diary,2022-12-18,tv,2022,https://www.rottentomatoes.com/m/the_noel_diary_2022,https://www.rottentomatoes.com/m/the_noel_diary,https://www.rottentomatoes.com/tv/the_noel_diary_2022,https://www.rottentomatoes.com/tv/the_noel_diary
tv,the_nurse,2023-05-14,m,2023,https://www.rottentomatoes.com/tv/the_nurse_2023,https://www.rottentomatoes.com/tv/the_nurse,https://www.rottentomatoes.com/m/the_nurse_2023,https://www.rottentomatoes.com/m/the_nurse
m,the_old_ways,2021-08-29,tv,2021,https://www.rottentomatoes.com/m/the_old_ways_2021,https://www.rottentomatoes.com/m/the_old_ways,https://www.rottentomatoes.com/tv/the_old_ways_2021,https://www.rottentomatoes.com/tv/the_old_ways
m,the_outlaws,2023-07-30,tv,2023,https://www.rottentomatoes.com/m/the_outlaws_2023,https://www.rottentomatoes.com/m/the_outlaws,https://www.rottentomatoes.com/tv/the_outlaws_2023,https://www.rottentomatoes.com/tv/the_outlaws
